,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
1965,Up in XY,Up in XY,GO:0001558,regulation of cell growth,134/3721,459/28891,1.15579988258918e-20,1.93432537964541e-18,1.07546911323147e-18,Abl1/Acsl4/Acvr1b/Acvrl1/Adipor2/Agt/Ahsg/Arhgap32/Arhgap4/Bap1/Bbc3/Brat1/Brca1/Ccar2/Cd38/Cda/Cdkl5/Cdkn2aip/Cdkn2c/Clasp2/Col14a1/Creb3/Crkl/Cttn/Cxcl12/Cxcr4/Dab2/Dab2ip/Dcbld2/Dcun1d3/Ddr1/Ddx39b/Ddx49/Dip2b/Dnm2/Edn1/Eif4g1/Eif4g2/Eno1/Eno1b/Enpp1/Erbb2/Extl3/Fgf13/Fhl1/Frzb/Fstl4/G6pdx/Gas2l1/Gja1/Hamp2/Hbegf/Ifrd1/Igfbp3/Igfbp7/Islr2/Jade1/Kat7/Kazald1/Kdm2b/Kif14/Kif26a/L1cam/Limk1/Lpar3/Map1b/Map2/Megf8/Mfsd2a/Mlst8/Mt3/Mtor/Mul1/Naif1/Ncbp1/Ndel1/Nf2/P3h1/Plaa/Pml/Ppan/Ppard/Ppt1/Prr5/Psrc1/Ptk2/Ptk2b/Ptprs/Pttg1/Rasal1/Rbm10/Rerg/Rgma/Rictor/Rims2/Rnf157/Rptor/Rtn4r/Sbf1/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Serpine2/Sertad1/Sertad2/Sesn2/Sfn/Sgk1/Sh3bp4/Shtn1/Sin3a/Slc9a1/Slit3/Smad7/Spag9/Sphk1/Sphk2/Supv3l1/Syt2/Tgfb1/Tnfrsf12a/Trim32/Tro/Trp53/Usp47/Wdr36/Zfyve27,134
1972,Up in XY,Up in XY,GO:0030010,establishment of cell polarity,67/3721,170/28891,2.96559505417018e-18,4.18092684995792e-16,2.32456118248014e-16,Abl1/Amotl2/Arf6/Arhgef2/Camsap3/Cenpa/Clasp1/Clasp2/Crkl/Cyp26b1/Cyth1/Cyth3/Dctn1/Enkd1/Exoc4/Eya1/Fam89b/Fat1/Fbf1/Fgf13/Foxj1/Frmd4a/Fscn1/Gbf1/Gja1/Gpsm1/Gpsm2/Hes5/Htt/Insc/Kank1/Kif20b/Lama1/Llgl1/Llgl2/Mad2l1/Map1b/Map2/Map4/Mapre1/Msn/Myh9/Myo18a/Myo9b/Ndc80/Nde1/Ndel1/Numa1/Pard6a/Phldb2/Pkd1/Plekhg3/Plk1/Prickle1/Ptk2b/Ptk7/Rictor/Sapcd2/Scrib/Shtn1/Sipa1/Sipa1l3/Spag5/Spdl1/Spry1/Tsc2/Wee1,67
1977,Up in XY,Up in XY,GO:0022411,cellular component disassembly,128/3721,462/28891,9.61638346735176e-18,1.22455027073257e-15,6.80839949488505e-16,Acin1/Adrb2/Ambra1/Apaf1/Arf6/Arfip2/Arhgef1/Arhgef2/Ascc2/Atg2a/Atg4d/Atg9a/Atg9b/Atp2a2/Aurka/Bok/Camsap3/Capn10/Cdk1/Chka/Chmp4c/Cidea/Ckap2/Clasp1/Clasp2/Clec16a/Cst3/Cttn/Dctn1/Ddit4/Ddr1/Dnase2a/Dstn/Dyrk3/Dysf/Eef2k/Eif5a2/Epg5/Eps8/Fgf13/Fscn1/Gak/Gas2l1/Gbf1/Golga2/Grwd1/Gspt2/Hdac6/Hif1a/Hk2/Hspa2/Htt/Huwe1/Igfbp3/Insr/Jmjd4/Katnb1/Kdm4a/Kif18a/Kif18b/Kif19a/Kif24/Kif2c/Lrba/Map1b/Map1s/Map2/Map4/Mfn2/Mical1/Mical2/Mical3/Mid1/Mtrf1l/Mul1/Nckap5l/Ndel1/Nedd9/Nes/Nsf/Pelo/Per2/Pex14/Pik3r4/Pink1/Plk1/Plxnc1/Pnpla2/Prickle1/Rdx/Scaf4/Scaf8/Scin/Sema5a/Sgk1/Sh3gl1/Sh3gl2/Sh3gl3/Shroom2/Smarcc2/Smarcd1/Smcr8/Snx7/Spta1/Sptan1/Sptb/Sqstm1/Srebf1/Ssrp1/Stmn1/Ston1/Svil/Swap70/Tbc1d25/Tfip11/Tgfb3/Tmod1/Tom1/Top2a/Tpx2/Trp53/Ubqln4/Ulk3/Uvrag/Vdac1/Vps33a/Vrk1/Wipi2,128
1986,Up in XY,Up in XY,GO:0006338,chromatin remodeling,131/3721,489/28891,7.8259556088669e-17,8.44539989180602e-15,4.69557336532014e-15,Actr8/Anp32b/Asf1b/Baz2a/Bcl7a/Bcl7c/Bend3/Brca1/Brd2/Brpf1/Cabin1/Cenpa/Cenpi/Cenpn/Cenpp/Cenpv/Chaf1a/Chaf1b/Chd1/Chd8/Chek1/Daxx/Ddb1/Ddx23/Dnajc9/Dnmt1/Dnmt3b/Dnmt3l/Dot1l/Dppa3/Ehmt1/Eif1/Ercc6/Ezh1/Gatad2a/Gatad2b/Glyr1/Grwd1/Hcfc1/Hdac6/Hells/Hjurp/Hmga2/Hp1bp3/Ino80d/Ino80e/Kansl3/Kat2a/Kat6a/Kat7/Kdm2b/Kdm4a/Kdm4b/Kdm5c/Kdm5d/Lcor/Lmnb1/Lmnb2/Loxl2/Mcm2/Mcm3ap/Mcrs1/Mecom/Men1/Mettl3/Mis18a/Morc1/Msl3/Mthfr/Mybbp1a/Myo1c/Naa60/Nasp/Nfkbiz/Nfrkb/Npm3/Nrde2/Nudt5/Oip5/Padi2/Paxip1/Pcgf3/Pcid2/Per1/Per2/Phf1/Phf8/Pphln1/Ppm1d/Rbbp4/Rbbp5/Rbm15/Rere/Rif1/Rrp8/Sart3/Setd1a/Setdb1/Shprh/Sin3a/Smarcad1/Smarcc2/Smarcd1/Smchd1/Smyd5/Sox9/Sphk2/Spty2d1/Ss18/Ssrp1/Supt5/Supt6/Suv39h1/Tada2a/Tet3/Trim27/Trip12/Trp53/Tti1/Uhrf1/Usp21/Uty/Wbp2/Wdhd1/Wdr5/Yeats2/Yeats4/Zbtb7a/Zfp335/Zfp827/Znfx1,131
1988,Up in XY,Up in XY,GO:0032970,regulation of actin filament-based process,114/3721,402/28891,9.33951899102616e-17,9.74831433046944e-15,5.41998315216928e-15,Abl1/Adora1/Akap13/Arap1/Arf1/Arf6/Arfip2/Arhgap17/Arhgap18/Arhgef10/Arhgef10l/Arhgef18/Atp1a1/Atp1a2/Atp2a2/Baiap2/Brk1/Cacna1h/Capn10/Casq2/Cdc42ep1/Cdc42ep4/Celsr1/Cgnl1/Cit/Clasp1/Clasp2/Coro2b/Ctnna2/Ctnna3/Cttn/Cx3cl1/Daam2/Dsp/Dstn/Ect2/Edn1/Epha1/Epha5/Eps8/F11r/Fchsd1/Fchsd2/Fgf13/Fhod1/Flna/Fscn1/Gata4/Gja1/Gpm6b/Grhl3/Hck/Id1/Iqgap2/Itgb3/Jup/Kank1/Kank2/Limch1/Limk1/Mef2c/Mfn2/Mlst8/Mtor/Myadm/Myh9/Mylk2/Mylk3/Myo1c/Nedd9/Nf2/Pak3/Pdlim4/Pecam1/Phldb2/Pick1/Pik3r2/Plekhg2/Ppm1f/Prkce/Prox1/Ptk2b/Pxn/Rdx/Rhpn1/Rhpn2/Rictor/S1pr1/Scin/Sema5a/Shroom2/Slc4a2/Sorbs3/Spta1/Sptan1/Sptb/Ssh1/Ssh2/Ssh3/Stmn1/Svil/Swap70/Synpo/Taok2/Tgfb1/Tgfb3/Tmod1/Tnnc1/Trim27/Trpm4/Tsc1/Vasp/Wasf2/Zeb2,114
1989,Up in XY,Up in XY,GO:1901873,regulation of post-translational protein modification,92/3721,295/28891,1.35873291259879e-16,1.39533104105105e-14,7.75792662999953e-15,Abca2/Abl1/Arnt/Arrb1/Arrdc3/Auts2/Bag2/Baz2a/Bcl10/Bex1/Bex2/Bex4/Birc2/Birc5/Brca1/Cblb/Cdc20/Daxx/Dcun1d2/Dcun1d3/Derl1/Dysf/Egr1/Ehmt1/Ercc6/Fanci/Fancm/Fbxo5/Fyn/Fzr1/Gnl3/Hamp2/Hcfc1/Hif1a/Hspa5/Huwe1/Ivns1abp/Kansl3/Limk1/Lrrk2/Mad2l1/Mapk8/Mastl/Mcrs1/Mtbp/Mtor/Mul1/Mybbp1a/Myo1c/Nelfa/Nfya/Nfyc/Otud4/P3h1/Parp10/Paxip1/Pef1/Peli3/Per2/Pias3/Pias4/Pink1/Pinx1/Plaa/Plk1/Pml/Prickle1/Prkce/Prmt3/Rassf1/Rela/Rnf180/Rnf40/Rps2/Rrp8/Skp2/Smad7/Sphk1/Sprtn/Sqstm1/Suv39h1/Tada2a/Tcf25/Tgfb1/Ticam1/Tnfaip3/Tollip/Trib1/Trib3/U2af2/Wbp1l/Wdr5,92
1991,Up in XY,Up in XY,GO:0090132,epithelium migration,99/3721,330/28891,1.73469609665325e-16,1.72575156990488e-14,9.59503778461331e-15,Abl1/Actn4/Acvrl1/Adam9/Adamts9/Adgra2/Agt/Anln/Anxa3/Arf6/Arsb/Atoh8/Atp2b4/Bcar1/Bmper/Calr/Card10/Ccr6/Cdh13/Clasp1/Clasp2/Col18a1/Coro1c/Cxcl12/Cxcr4/Daam2/Dab2ip/Dock5/Dusp10/Epha2/Eppk1/Fgf18/Gab2/Grhl2/Grn/Hbegf/Hdac5/Hdac6/Hif1a/Hmox1/Hspb1/Insl3/Irs2/Itga3/Itgav/Itgb3/Jun/Jup/Kank1/Kank2/Lgmn/Loxl2/Mef2c/Mtor/Myh9/Notch1/Nr4a1/P2rx4/Patz1/Paxip1/Pdgfb/Pecam1/Pik3c2a/Pik3cd/Pik3r2/Pkn1/Pkn3/Plcg1/Plekhg5/Ppard/Ppm1f/Prkce/Prkd2/Prox1/Ptk2/Ptk2b/Ptpn11/Ptpn23/Ptprm/Ptprr/Pxn/Robo1/Rreb1/Scarb1/Sema4a/Sema5a/Smoc2/Sox9/Sp1/Sparc/Src/Tbxa2r/Tgfb1/Tmigd1/Tns3/Vash1/Vhl/Vstm4/Zeb2,99
1992,Up in XY,Up in XY,GO:0050767,regulation of neurogenesis,131/3721,494/28891,1.88925125385549e-16,1.85059426666122e-14,1.02891529825361e-14,Appl2/Arhgap32/Arhgap4/Arhgef2/Aspm/B2m/Baiap2/Bcan/Bex1/Bhlhe40/Cdkl5/Cdkn2b/Cit/Clcn2/Cul7/Cux2/Cx3cl1/Cxcl12/Cxcr4/Daam2/Dag1/Dip2b/Dpysl5/Dusp10/Eef2k/Eif4g2/Etv5/Fgf13/Fstl4/Fzd3/Golga2/Gorasp1/Hap1/Hes5/Hes7/Heyl/Hif1a/Hltf/Hmga2/Hmgb2/Id1/Ifrd1/Islr2/Kctd11/Kdm4a/L1cam/Ldlr/Limk1/Lin28a/Lpar3/Map1b/Map2/Map2k1/Map2k2/Map6/Mapk8/Mbd1/Mbp/Megf8/Mfn2/Mt3/Mtor/Mycn/Ncan/Ndel1/Nf2/Notch1/Nptn/Nr1d1/Obsl1/Opa1/Pak3/Per2/Pias2/Pitx3/Plxna1/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Prkch/Prox1/Prpf19/Ptk2/Ptprs/Rassf10/Rela/Rgma/Rnf10/Robo1/Rtn4r/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Serpine2/Sgk1/Shtn1/Skil/Slc7a5/Sox10/Sox8/Spen/Srrt/Stk25/Tenm4/Tgfb1/Tiam1/Tiam2/Tnfrsf12a/Tnik/Trak1/Trak2/Trim11/Trim32/Trp53/Tsc2/Vcan/Vim/Wdr62/Xrcc2/Zeb2/Zfp335/Zfp488/Zfyve27,131
1997,Up in XY,Up in XY,GO:0015931,nucleobase-containing compound transport,71/3721,202/28891,4.03444043843916e-16,3.66961175307745e-14,2.04027416458209e-14,Aaas/Abcc1/Adora1/Alkbh5/Ank/Bicd2/Casc3/Cpsf6/Ddx19a/Ddx19b/Ddx39b/Dhx9/Eif4a3/Epg5/Gja1/Gle1/Gm4301/Hnrnpa1/Hnrnpa2b1/Hnrnpa3/Htt/Kif5c/Kpnb1/Lrrc8c/Mcm3ap/Ncbp1/Ndc1/Nol6/Nrde2/Nup107/Nup133/Nup155/Nup160/Nup188/Nup210/Nup214/Nup35/Nup62/Nup62cl/Nup85/Nupl2/Nxf2/Nxf3/P2rx7/Parp11/Pcid2/Pnpt1/Pom121/Rae1/Ran/Ranbp2/Rsc1a1/Sidt2/Slc25a25/Slc25a42/Slc29a1/Slc29a2/Slc29a3/Slc29a4/Slc35a2/Slc35c1/Slc35c2/Srsf3/Srsf7/Supt6/Tnks/Tsc1/Xpo1/Xpo5/Xpot/Zc3h3,71
2002,Up in XY,Up in XY,GO:0034655,nucleobase-containing compound catabolic process,114/3721,414/28891,9.56054833552887e-16,8.11626816697498e-14,4.51257881436963e-14,Alkbh5/Apaf1/Apex1/Atm/Cant1/Casc3/Cda/Cidea/Cnot1/Cnot10/Cnot3/Cnp/Csdc2/Ctif/Dcp1a/Dcp1b/Dcp2/Dcps/Ddx49/Ddx5/Dhx34/Dhx9/Dis3/Dis3l/Dis3l2/Dna2/Dnase2a/Dnd1/Dut/Dxo/Edc3/Edc4/Eif4a3/Elavl4/Enpp1/Entpd4/Entpd5/Entpd6/Fastk/Fastkd1/Fastkd5/Fen1/Fus/Fxr2/Gdnf/Gspt2/Gtpbp1/Igfbp3/Lin28a/Lsm2/Lsm4/Lsm5/Mapkapk2/Mettl1/Mettl3/Mgat1/Mov10/Mrto4/Mtor/Nbas/Ncbp1/Ncf2/Nrde2/Nt5c2/Nt5e/Nudt11/Nudt15/Nudt19/Nudt4/Nudt5/Pabpc1/Pabpc4/Pan2/Pank4/Patl1/Pcbp4/Pcid2/Pde12/Pde2a/Pelo/Pnldc1/Pnp/Pnpt1/Pop1/Ptbp1/Rbm10/Rbm38/Rnaseh2a/Rnaseh2b/Rnaseh2c/Samd4/Sidt2/Slfn9/Smg5/Smg6/Smg8/Smg9/Snd1/Supv3l1/Syncrip/Taf15/Tbrg4/Thrap3/Tnrc6b/Trdmt1/Vim/Vnn1/Zar1/Zc3h18/Zc3h4/Zc3hav1/Zhx2/Zpr1/Zswim8,114
2003,Up in XY,Up in XY,GO:0032886,regulation of microtubule-based process,84/3721,265/28891,9.78341808508881e-16,8.19618722996848e-14,4.55701316068611e-14,Abl1/Agrn/Anxa5/Arhgef2/Arhgef7/Azin1/Bicd2/Bora/Camsap3/Ccnf/Ccr6/Cenpj/Cep120/Cep192/Cep295/Cep76/Cep97/Chmp4c/Ckap2/Ckap5/Clasp1/Clasp2/Clip3/Cltc/Dctn1/Dnaaf1/Dync1h1/Dysf/Eml2/Eml3/Erbb2/Fbxw5/Fgf13/Gas2l1/Gen1/Gpsm2/Hap1/Hdac6/Hspa1a/Inpp5j/Kat2a/Katnb1/Kif18a/Kifc1/Map1b/Map1s/Map2/Map6/Mapk8/Mapre1/Mapre3/Mark4/Mdm1/Mid1/Nat10/Numa1/Nup62/Pdcd6ip/Phldb1/Phldb2/Pkd1/Plk1/Plk4/Poc1a/Psrc1/Rae1/Sass6/Sgk1/Ska1/Ska2/Ska3/Slain1/Spag5/Spice1/Stil/Stmn1/Tacc1/Tacc2/Tacc3/Tbcd/Tpx2/Wdr62/Xpo1/Xrcc3,84
2008,Up in XY,Up in XY,GO:0060562,epithelial tube morphogenesis,109/3721,395/28891,3.46877417994353e-15,2.72662780292598e-13,1.5159827897531e-13,Abl1/Acvr1/Acvrl1/Adamts16/Agt/Ahr/Apaf1/Bcl10/Brd2/Brpf1/C2cd3/Cdk20/Celsr1/Cobl/Col4a1/Csf1/Cxcl12/Cxcr4/Dag1/Ddr1/Dnaaf1/Dvl2/Edn1/Epha2/Esrp2/Etv4/Etv5/Eya1/Fzd3/Fzd6/Gata4/Gatad2a/Gdnf/Gja1/Grhl2/Grhl3/Hdac5/Hes5/Hif1a/Hmga2/Ift172/Kat2a/Kdm2b/Kif20b/Lama1/Lmo4/Lrp5/Lzts2/Maged1/Med1/Med12/Mef2c/Megf8/Mthfd1/Mthfd1l/Mthfr/Mycn/Nfatc1/Nkx3-1/Notch1/Nrarp/Opa1/Pax2/Phactr4/Pik3cd/Pkd1/Plxnb2/Pml/Prickle1/Ptch1/Pthlh/Ptk7/Pxn/Rab23/Rara/Rbm15/Rbpj/Rgma/Rnf207/Robo1/Sall4/Scrib/Sec24b/Sema4c/Sema5a/Sostdc1/Sox8/Sox9/Spint2/Spry1/Src/St14/Stil/Stk4/Sufu/Tbx1/Tctn1/Tead2/Tgfb1/Tgif1/Timeless/Traf6/Tsc1/Tsc2/Vasp/Vdr/Wnk4/Wnt6/Zeb2,109
2014,Up in XY,Up in XY,GO:0006403,RNA localization,62/3721,173/28891,1.03468170737169e-14,7.57220509291442e-13,4.21008418861584e-13,Aaas/Alkbh5/Atm/Bicd2/Casc3/Ckap5/Cpsf6/Dcp2/Ddx19a/Ddx19b/Ddx39b/Dhx9/Eif4a3/Fbl/Gle1/Gm4301/Hnrnpa1/Hnrnpa2b1/Hnrnpa3/Htt/Kif5c/Kpnb1/Mcm3ap/Ncbp1/Ndc1/Nol6/Nop58/Nrde2/Nup107/Nup133/Nup155/Nup160/Nup188/Nup210/Nup214/Nup35/Nup62/Nup62cl/Nup85/Nupl2/Nxf2/Nxf3/Parp11/Pcid2/Pnpt1/Pom121/Rae1/Ran/Ranbp2/Sidt2/Srsf3/Srsf7/Stau1/Supt6/Tnks/Tsc1/Wrap53/Xpo1/Xpo5/Xpot/Zc3h3/Zfp385a,62
2015,Up in XY,Up in XY,GO:0006606,protein import into nucleus,64/3721,182/28891,1.09363785926396e-14,7.91271846583369e-13,4.39940684294821e-13,Adar/Agap3/Agt/Appl2/Brca1/Cabp1/Cdk1/Chp2/Cry2/Cse1l/Ddx5/E2f3/Ect2/Fam53a/Fam53c/Fgf9/Flna/Heatr3/Ipo13/Ipo4/Ipo7/Ipo8/Jup/Kpna2/Kpna3/Kpna6/Kpnb1/Lrrk2/Med1/Nfkbia/Nolc1/Notch1/Nup107/Nup133/Nup155/Nup188/Nup214/Nup35/Nup62/Nup62cl/Nup85/Nutf2/Pik3r2/Pkia/Pml/Pola2/Pom121/Prickle1/Ptpn5/Rab23/Ran/Ranbp2/Spg11/Sqstm1/Stk4/Syk/Tgfb1/Tnfrsf1a/Tnpo1/Tnpo2/Trp53/Tsc2/Uaca/Zpr1,64
2016,Up in XY,Up in XY,GO:0009314,response to radiation,115/3721,433/28891,1.16308249060131e-14,8.27946789988338e-13,4.60331653299626e-13,Abca7/Aen/Agap3/Akt2/Arrb1/Atm/Atp1a2/Atp1a3/Atp8a2/Aurkb/Bak1/Bard1/Bbc3/Bcl2l1/Bhlhe40/Blm/Brat1/Brca1/Casp9/Ccar2/Cep250/Chek2/Ckap5/Cngb1/Cntnap2/Cpt1b/Creb1/Crip1/Crtc1/Cry2/Dcun1d3/Ddb1/Ddias/Dtl/Ect2/Eef1d/Egr1/Eif2ak4/Elk1/Ercc2/Ercc6/Eya1/Eya3/Fancd2/Fancg/Fignl1/Gnat2/Gnb5/Hif1a/Hmgcr/Htt/Hus1/Ints3/Map2k7/Map3k4/Mapk13/Mapk8/Men1/Mettl3/Mmp2/Msh6/Mtor/Nabp1/Ndrg4/Nhej1/Nptn/Nucks1/Paxip1/Pbk/Pcna/Per1/Per2/Pml/Pnp/Pold1/Pold3/Polh/Poli/Ppp1r1b/Rad18/Rad51/Rad51ap1/Rad54b/Rad54l/Rad9a/Reep6/Rela/Rfwd3/Sct/Sema5a/Sema5b/Sgk1/Sik1/Sprtn/Synpo/Tanc1/Tgfb1/Ticrr/Tipin/Tmem161a/Tnks1bp1/Topbp1/Triap1/Trim32/Trp53/Tuba1a/Uaca/Ube4b/Usf1/Usp2/Usp28/Usp47/Wrn/Xrcc2/Zranb3,115
2021,Up in XY,Up in XY,GO:0046700,heterocycle catabolic process,117/3721,446/28891,1.75860308011727e-14,1.19117295862837e-12,6.62282436554802e-13,Alkbh5/Apaf1/Apex1/Atm/Cant1/Casc3/Cda/Cidea/Cnot1/Cnot10/Cnot3/Cnp/Csdc2/Ctif/Dcp1a/Dcp1b/Dcp2/Dcps/Ddx49/Ddx5/Dhx34/Dhx9/Dis3/Dis3l/Dis3l2/Dna2/Dnase2a/Dnd1/Dut/Dxo/Edc3/Edc4/Eif4a3/Elavl4/Enpp1/Entpd4/Entpd5/Entpd6/Fastk/Fastkd1/Fastkd5/Fen1/Fus/Fxr2/Gdnf/Gspt2/Gsta3/Gtpbp1/Hmox1/Igfbp3/Lin28a/Lsm2/Lsm4/Lsm5/Mapkapk2/Mettl1/Mettl3/Mgat1/Mov10/Mrto4/Mtor/Nbas/Ncbp1/Ncf2/Nrde2/Nt5c2/Nt5e/Nudt11/Nudt15/Nudt19/Nudt4/Nudt5/Pabpc1/Pabpc4/Pan2/Pank4/Patl1/Pcbp4/Pcid2/Pde12/Pde2a/Pelo/Pnldc1/Pnp/Pnpt1/Pop1/Ptbp1/Rbm10/Rbm38/Rnaseh2a/Rnaseh2b/Rnaseh2c/Samd4/Sidt2/Slfn9/Smg5/Smg6/Smg8/Smg9/Snd1/Supv3l1/Syncrip/Taf15/Tbrg4/Tet3/Thrap3/Tnrc6b/Trdmt1/Vim/Vnn1/Zar1/Zc3h18/Zc3h4/Zc3hav1/Zhx2/Zpr1/Zswim8,117
2023,Up in XY,Up in XY,GO:0048638,regulation of developmental growth,109/3721,405/28891,2.18969350536727e-14,1.45226859882015e-12,8.07449480104183e-13,Abl1/Adrb2/Agrn/Agt/Ahr/Arhgap32/Arhgap4/Atp8a2/Bcl2l11/Cacna2d2/Ccnb1/Cdk1/Cdkl5/Clasp2/Col14a1/Creb1/Csf1/Cttn/Cxadr/Cxcl12/Cxcr4/Daxx/Ddx39b/Dip2b/Dnm2/Dusp10/Dusp6/Edn1/Eif4g2/Eppk1/Erbb4/Ezr/Fgf13/Fgf9/Flt3/Foxc1/Foxs1/Fstl4/G6pdx/Gata4/Gdf15/Gja1/Gli1/Gpam/Grn/Hamp2/Hmga2/Ifrd1/Insr/Islr2/L1cam/Lats2/Lgmn/Limk1/Lpar3/Map1b/Map2/Mef2c/Megf8/Men1/Mfsd2a/Mt3/Mtor/Mul1/Ndel1/Notch1/Nppc/Pim1/Plaa/Ppard/Prox1/Ptch1/Ptk2/Ptprs/Rai1/Rasal1/Rbm10/Rbpj/Rgma/Rims2/Rnf157/Rtn4r/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Serp1/Sgip1/Shtn1/Sin3a/Smad7/Socs2/Spag9/Stat5b/Stc2/Stk4/Suv39h1/Syt2/Tbx1/Tnfrsf12a/Wdr36/Zfpm2/Zfyve27,109
2024,Up in XY,Up in XY,GO:0032535,regulation of cellular component size,110/3721,411/28891,2.50400963207175e-14,1.64361127086607e-12,9.13834443044742e-13,Abcb8/Abl1/Ahr/Akt1s1/Als2/Ano6/Arf6/Arhgap18/Arhgap32/Arhgap4/Atp13a2/Atp7a/Baiap2/Brk1/C1qtnf9/Cdc42ep1/Cdc42ep4/Cdkl5/Cit/Clasp2/Clcn3/Cln8/Creb1/Cttn/Cxcl12/Daam2/Dip2b/Dnajc16/Dnm2/Dstn/Edn1/Eif4g2/Eps8/Ezr/Fchsd1/Fchsd2/Fgf13/Fshr/Fstl4/Gnb3/Hp1bp3/Ifrd1/Iqgap3/Islr2/Kank1/Kank2/L1cam/Limk1/Lpar3/Map1b/Map2/Megf8/Mfn2/Mlst8/Mt3/Mtor/Myadm/Myo1c/Ndel1/P2rx7/Pak3/Pecam1/Pik3r2/Plekhg2/Prkce/Ptk2b/Ptprs/Rab3b/Rdx/Rgma/Rictor/Rin3/Rptor/Rtn4r/Scin/Sct/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Shroom2/Shtn1/Sin3a/Slc12a4/Slc12a7/Slc12a9/Spta1/Sptan1/Sptb/Ssh1/Ssh2/Ssh3/Svil/Swap70/Tmod1/Tnfrsf12a/Tsc1/Tsc2/Vasp/Wdr36/Wdtc1/Wnk3/Xk/Zfyve27,110
2027,Up in XY,Up in XY,GO:1901653,cellular response to peptide,97/3721,346/28891,3.93343596948689e-14,2.5044186817723e-12,1.39243633319836e-12,Abcc1/Adrb2/Adrm1/Agt/Agtrap/Ahsg/Akt2/Anxa5/Appl2/Arhgef2/Atp1a3/Atp2b1/Bcar1/Bcar3/C1qtnf9/Capn10/Ctsd/Cyp11a1/Cyp11b1/Edn1/Eif4ebp1/Eif4ebp2/Enpp1/Foxo4/Fyn/Gdf15/Gja1/Gpam/Grb14/Hmga1/Inhbb/Inppl1/Insr/Irs2/Jak1/Jak3/Kank1/Lgmn/Lpin2/Lpin3/Lpl/Map2k1/Mfn2/Mtor/Myo1c/Ncoa2/Ndel1/Nod1/Nr4a1/Nucks1/Opa1/Pid1/Pik3r2/Pip4k2b/Pip4k2c/Ptk2/Ptpn11/Pxn/Rab31/Raf1/Rangap1/Rela/Sgk1/Sh2b2/Sik2/Slc27a1/Slc27a4/Slc2a4/Slc2a8/Slc39a14/Slc9a1/Socs1/Socs2/Socs3/Socs7/Soga1/Sp1/Src/Srebf1/Srsf3/Stat5b/Stat6/Syap1/Timeless/Trib3/Trp53/Tsc2/Tyk2/Usf1/Vamp2/Vim/Vwa2/Wdtc1/Ywhag/Zbtb7b/Zdhhc7/Zfp592,97
2028,Up in XY,Up in XY,GO:0060485,mesenchyme development,91/3721,316/28891,4.28284597507142e-14,2.69988914091878e-12,1.50111631205473e-12,Acvr1/Acvrl1/Agt/Akna/Amh/Bcl9l/Clasp1/Clasp2/Coro1c/Cul7/Dab2/Dab2ip/Dag1/Dand5/Ddx17/Ddx5/Dppa4/Edn1/Erbb3/Erbb4/Exoc4/Fam83d/Fgf9/Flna/Foxc1/Frzb/Gata4/Gdnf/Gja1/Heyl/Hif1a/Hmga2/Htt/Il17rd/Jag1/Ldlrad4/Loxl2/Loxl3/Mef2c/Megf8/Mtor/Nfatc1/Nolc1/Notch1/Nrp2/Nup133/Pax2/Pef1/Phactr4/Phldb1/Phldb2/Pofut2/Prickle1/Ptk2/Ptk7/Radil/Rbpj/Robo1/Scx/Sema3b/Sema3c/Sema3g/Sema4a/Sema4c/Sema4d/Sema5a/Sema5b/Sema6c/Sema7a/Slc39a10/Slc39a6/Smad2/Smad7/Sox10/Sox8/Sox9/Spred2/Spry1/Tbx1/Tcof1/Tead2/Tgfb1/Tgfb3/Tgfbr3l/Tiam1/Timp3/Tmem100/Trim62/Tsc2/Vasn/Zeb2,91
