,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2045,c,c,GO:0016485,protein processing,16/496,266/28891,1.67274868316143e-05,0.00107497081314788,0.000817125120128105,Adam10/Aph1b/Aph1c/Arxes1/Asph/Casp3/Cyfip2/Eno1/Eno1b/Klk1/Ldlrad3/Mme/Pcsk6/Pgk1/Prss12/Ren1,16
2053,c,c,GO:0048771,tissue remodeling,14/496,215/28891,2.33883790071342e-05,0.00137244307368253,0.0010432448004498,Atp7a/Cd38/Enpp1/Epas1/Fosl2/Itgb3/Mitf/Nos2/Nppc/Ppp3ca/Trf/Ubash3b/Vdr/Vegfa,14
2063,c,c,GO:0001818,negative regulation of cytokine production,17/496,314/28891,3.53237871144971e-05,0.00182003659217988,0.00138347720778345,Abcd1/Anxa4/Casp3/Dll1/Errfi1/Gbp7/Gstp1/Hdac3/Mertk/Pdcd4/Ptpn6/Rel/Rnf128/Serpinb1b/Socs5/Tnfrsf21/Trim27,17
2066,c,c,GO:0106027,neuron projection organization,10/496,118/28891,3.78613524676362e-05,0.00184944074888876,0.0014058283961033,Abcd1/Actr3/Adam10/Caprin1/Dock10/Kif1a/Ngef/Pdlim5/Pls1/Stau2,10
2067,c,c,GO:1905941,positive regulation of gonad development,4/496,12/28891,3.8083158616171e-05,0.00184944074888876,0.0014058283961033,Nr5a1/Sox9/Wt1/Zfpm2,4
2068,c,c,GO:2000018,regulation of male gonad development,4/496,12/28891,3.8083158616171e-05,0.00184944074888876,0.0014058283961033,Nr5a1/Sox9/Wt1/Zfpm2,4
2075,c,c,GO:0010721,negative regulation of cell development,17/496,323/28891,5.02350408891214e-05,0.00225790476336743,0.00171631701850738,Actr3/Atf5/Bmp7/Gata2/Hmga2/Idh2/Loxl3/Nfatc4/Nppc/Ppp3ca/Socs5/Trpc5/Tsc22d1/Ubash3b/Vegfa/Wnt7b/Zbtb46,17
2077,c,c,GO:0098868,bone growth,6/496,40/28891,5.81107080417184e-05,0.00255747647371104,0.00194403256836933,Atf2/Col9a1/Enpp1/Fosl2/Nppc/Sox9,6
2078,c,c,GO:0034332,adherens junction organization,7/496,58/28891,5.94620391953918e-05,0.00258997026392299,0.00196873230152078,Adam10/Add1/Cdh19/Cdh4/Numb/Pkp2/Vegfa,7
2081,c,c,GO:0042063,gliogenesis,19/496,397/28891,6.6609200042702e-05,0.00281423870180416,0.00213920704558194,Actr3/Atf5/Cnp/Cspg5/Disc1/Dll1/Enpp1/Etv5/Hmga2/Idh2/Phgdh/Slc45a3/Sox9/Stat3/Tnfrsf21/Trf/Tuba1a/Vcan/Zfp488,19
2088,c,c,GO:0062013,positive regulation of small molecule metabolic process,12/496,186/28891,9.66526650579146e-05,0.00381642532588495,0.0029010062084771,Abcd1/Eno1/Eno1b/Epm2aip1/Lpgat1/Nos2/Obp2a/Pfkfb1/Plcd1/Rgn/Slc45a3/Stat3,12
2090,c,c,GO:0007219,Notch signaling pathway,12/496,187/28891,0.000101705004559546,0.00394223526847782,0.00299663900445365,Adam10/Anxa4/Aph1b/Aph1c/Bmp7/Dll1/Egfl7/Gata2/Numb/Robo1/Sox9/Stat3,12
2092,c,c,GO:1902742,apoptotic process involved in development,6/496,45/28891,0.000114692421081867,0.00436554485649447,0.00331841229702015,Atf2/Bmp7/Enpp1/Vdr/Wnt7b/Wt1,6
2096,c,c,GO:0010038,response to metal ion,16/496,320/28891,0.000150035102189884,0.00551215918915007,0.0041899963092113,Abat/Aco1/Add1/Asph/Atp7a/Cpne1/Enpp1/Fbp1/Nfatc4/Plcd1/Ppp3ca/Slc25a23/Stim1/Syt6/Trf/Tuba1a,16
2097,c,c,GO:0001558,regulation of cell growth,20/496,459/28891,0.000154018163917012,0.00560971329783945,0.00426415079955358,Actr3/Adam10/Cd38/Cdh4/Cyba/Cyfip1/Disc1/Eno1/Eno1b/Enpp1/Fbp1/Kif26a/L1cam/Plxna4/Rbbp7/Smurf1/Trpc5/Vegfa/Wt1/Xbp1,20
2098,c,c,GO:0010811,positive regulation of cell-substrate adhesion,10/496,140/28891,0.000159520951482591,0.00576047880353802,0.00437875324312538,Cspg5/Disc1/Egflam/Hacd1/Itgb3/L1cam/Smoc1/Smoc2/Utrn/Vegfa,10
2100,c,c,GO:0031346,positive regulation of cell projection organization,20/496,463/28891,0.000172693536620673,0.00613134615312892,0.00466066324838277,Actr3/Atp7a/Bmp7/Caprin1/Cdh4/Cyfip1/Disc1/Epo/L1cam/Numb/Plxna4/Ptk7/Robo1/Serpini1/Shoc2/Smurf1/Snap91/Stau2/Trpc5/Vegfa,20
2107,c,c,GO:0042692,muscle cell differentiation,20/496,468/28891,0.000198821470620578,0.00666683105850749,0.00506770515341173,Asb2/Bhlhe41/Dll1/Fktn/Hacd1/Hdac3/Mamstr/Nfatc4/Pdcd4/Pdlim5/Popdc3/Ppp3ca/Sort1/Sox9/Stim1/Vegfa/Wfikkn2/Wnt7b/Wt1/Xbp1,20
2109,c,c,GO:1902075,cellular response to salt,12/496,202/28891,0.000209542516277448,0.00691654008806421,0.0052575182332442,Add1/Asph/Cpne1/Enpp1/Gnaq/Ly6a/Ly6c1/Nfatc4/Slc25a23/Stim1/Syt6/Tuba1a,12
2111,c,c,GO:0061042,vascular wound healing,4/496,18/28891,0.000216925276514383,0.00698826513331979,0.00531203909604701,Gata2/Smoc2/Vegfa/Xbp1,4
2114,c,c,GO:1990778,protein localization to cell periphery,18/496,400/28891,0.000220021822113262,0.00698941502577842,0.00531291317188414,Actr3/Adam10/Arhgef16/Csnk2a1/Efr3b/Errfi1/Gpc6/Grin2c/Lgals3/Lin7c/Lypla1/Numb/Pigw/Pkp2/Pls1/Rapgef4/Smurf1/Snap23,18
2115,c,c,GO:0051047,positive regulation of secretion,19/496,437/28891,0.000229633434312325,0.00724030791022069,0.00550362614365203,Abat/Camk2n1/Cd38/Cyba/Exph5/Gab2/Gata2/Gnaq/Htr6/Lgals3/Nppc/Plcd1/Ppp3ca/Rapgef4/Slc6a4/Stim1/Sybu/Vdr/Xbp1,19
2117,c,c,GO:0050679,positive regulation of epithelial cell proliferation,13/496,235/28891,0.000233226799124074,0.00724546489925892,0.00550754616197794,Atp7a/Cyba/Egfl7/Esrp1/Fgfbp1/Gata2/Hmga2/Itgb3/Sox9/St8sia1/Stat3/Vegfa/Xbp1,13
2120,c,c,GO:0051402,neuron apoptotic process,17/496,369/28891,0.000248653937291317,0.007558006367308,0.00574512050492849,Atf2/Atp7a/Casp3/Egln3/Enpp1/Gpi1/Hdac3/Hipk2/Nfatc4/Nppc/Pcdhgc5/Pycr1/Tnfrsf21/Trpc5/Tuba1a/Usp53/Vegfa,17
2121,c,c,GO:0050890,cognition,17/496,371/28891,0.000264757374868701,0.00793507178832749,0.0060317418937869,Adcy1/Aph1b/Aph1c/Camk2n1/Casp3/Cbr3/Cyfip1/Gmfb/Htr6/Mme/Nfatc4/Pde5a/Shroom4/Slc6a4/Specc1/Ttc36/Tuba1a,17
2124,c,c,GO:0050665,hydrogen peroxide biosynthetic process,4/496,19/28891,0.000271057381357413,0.00800851354010539,0.00608756768878519,Cyba/Duox2/Duoxa2/Stat3,4
2127,c,c,GO:0046683,response to organophosphorus,8/496,98/28891,0.000290810643858868,0.00841558198838162,0.00639699548964244,Asph/Duox2/Enpp1/Errfi1/Hmga1/Kcnq1/Ren1/Slc6a4,8
2129,c,c,GO:0007159,leukocyte cell-cell adhesion,19/496,447/28891,0.000304545884845363,0.00865176267399612,0.00657652517430388,Bmp7/Casp3/Ephb4/Epo/Fut4/Gstp1/Icosl/Igfbp2/L1cam/Lgals3/Loxl3/Pde5a/Pla2g2f/Podxl2/Ppp3ca/Ptpn6/Socs5/Tnfrsf21/Xbp1,19
2130,c,c,GO:0009914,hormone transport,18/496,411/28891,0.000305115417378798,0.00865176267399612,0.00657652517430388,Abat/Camk2n1/Cd38/Crym/Gnaq/Hmga1/Hmga2/Kcnq1/Ndufaf2/Nos2/Ppp3ca/Rab11fip3/Rapgef4/Ren1/Snap23/Stim1/Sybu/Vdr,18
2137,c,c,GO:0045669,positive regulation of osteoblast differentiation,7/496,77/28891,0.000359562949654351,0.00971421807176453,0.00738413686376919,Bmp7/Nell1/Nppc/Ppp3ca/Scube2/Vegfa/Wnt7b,7
2139,d,d,GO:0009100,glycoprotein metabolic process,45/1134,354/28891,4.49711329293532e-12,2.40370705507393e-08,1.86985236916784e-08,Abca2/Aga/Alg13/B3galnt1/B3galt4/B3galt6/Cant1/Chpf/Chpf2/Cst3/Ddost/Dpy19l1/Dpy19l3/Erp44/Extl1/Fbxo17/Fbxo44/Galns/Galnt11/Galnt16/Gcnt3/Gpc1/Hexa/Hif1a/Hs3st3a1/Insr/Itm2b/Itm2c/Lmf1/Manba/Mgat5/Ncstn/Ost4/Pofut2/Pomt1/Ppard/Sgsh/Slc35c1/Slc35c2/St3gal3/St6galnac6/St8sia5/Stt3a/Tmem106a/Xylt1,45
2140,d,d,GO:0006643,membrane lipid metabolic process,27/1134,188/28891,6.12809198126384e-09,8.90761099845894e-06,6.92926265450501e-06,Abca12/Abca2/Asah2/B3galt4/Cln8/Gm2a/Gpaa1/Hexa/Itgb8/Mppe1/Neu1/Pigg/Pigo/Pigs/Pigt/Pigv/Pla2g6/Psap/Samd8/Sirt3/Smpd5/Smpdl3a/Sphk2/St3gal3/St6galnac6/St8sia5/Ugcg,27
2141,d,d,GO:0019216,regulation of lipid metabolic process,42/1134,398/28891,7.27507315570704e-09,8.90761099845894e-06,6.92926265450501e-06,Abca2/Abcg1/Acacb/Adipor1/Agt/Ambra1/Apoa4/Apoc1/Apoc3/Armc5/Bcl11b/Dhcr7/Dhh/Fabp3/Fabp5/Fmo4/Gnb3/Insig2/Lmf1/Lsr/Mboat7/Ncoa2/Nfe2l1/Nr1d1/Pcx/Pde8b/Pdk2/Pla2g6/Pnpla2/Ppard/Prkce/Psap/Samd8/Scap/Sf1/Sirt3/Slc27a1/Sphk2/Tgfb1/Thra/Ttc39b/Tysnd1,42
2142,d,d,GO:0051402,neuron apoptotic process,40/1134,369/28891,7.7560031675181e-09,8.90761099845894e-06,6.92926265450501e-06,Agrn/Agt/Akt1s1/Ambra1/Axl/Btg2/Cln8/Cpeb4/Ctsb/Daxx/Egln2/Erbb3/Fyn/G6pdx/Gdnf/Grn/Hif1a/Hmox1/Htt/Hyou1/Map2k7/Mef2c/Mt1/Mt3/Ncstn/Nrbp2/Ntf5/Pak3/Pcdhgc4/Pigt/Pink1/Pitx3/Ptk2b/Ptpn5/Ptprf/Rhoa/Tgfb1/Tyro3/Ucp2/Xrcc4,40
2143,d,d,GO:1901136,carbohydrate derivative catabolic process,25/1134,166/28891,8.33265762250602e-09,8.90761099845894e-06,6.92926265450501e-06,Ada/Aldh1a7/Cemip/Cst3/Entpd1/Fbxo17/Fbxo44/Fuca1/Galns/Gm2a/Gpc1/Gpd1/Hexa/Manba/Neu1/Npl/Nt5c/Nt5c3/Nudt11/Nudt15/Nudt7/Psap/Sgsh/Tgfb1/Vnn1,25
2144,d,d,GO:0040013,negative regulation of locomotion,39/1134,358/28891,1.03833202008526e-08,9.24980774559289e-06,7.19545873567858e-06,Ada/Adgrg1/Adipor1/Arhgap4/Atp1b2/Calr/Ccdc125/Cd200/Dab2ip/Dag1/Eppk1/Jag1/Jup/Kiss1/Mef2c/Miip/Nedd9/Padi2/Plxnb3/Ppard/Ptpn23/Ptprm/Rabgef1/Rhoa/Rin3/Rnf20/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Sin3b/Spint2/Srgap3/Tgfb1/Trib1/Wasl,39
2149,d,d,GO:0071526,semaphorin-plexin signaling pathway,13/1134,50/28891,4.50019244082285e-08,2.01569974166323e-05,1.56802008361376e-05,Gdnf/Mef2c/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d,13
2152,d,d,GO:0015748,organophosphate ester transport,21/1134,133/28891,5.54337951583472e-08,2.11638310800976e-05,1.64634203665768e-05,Abca12/Abcc1/Abcg1/Apoa4/Apoc1/Apoc3/Atp8a2/Atp8b2/Atp8b4/Epg5/G6pc3/Lrrc8e/Mttp/Pctp/Pitpnm2/Slc37a1/Slc37a4/Spns1/Triap1/Xkr8/Xrcc4,21
2155,d,d,GO:0002064,epithelial cell development,29/1134,242/28891,1.033762005402e-07,3.25026936404334e-05,2.52839623612254e-05,Abca12/Agt/Asxl1/Bcl11b/Cdh5/Cdsn/Cebpa/Cgn/Col18a1/Ezr/Fasn/Fat1/Hif1a/Icam1/Jag1/Lamb2/Marveld2/Notch2/Plec/Ppp1r16b/Psap/Rilpl2/Scrib/Sipa1/Spint2/St14/Tgfb1/Tjp2/Vsig1,29
2156,d,d,GO:0043087,regulation of GTPase activity,36/1134,345/28891,1.12767315867315e-07,3.34856279617111e-05,2.60485905073623e-05,Agrn/Arhgef10/Bcar3/Ccdc125/Ccpg1/Cpeb2/Dab2ip/Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f/Erbb2/Gmip/Icam1/Iqgap2/Nedd9/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Ptk2b/Ralgapa2/Rap1gap/Rasgef1b/Rasgef1c/Rgs10/Rgs11/Rgs7/Scrib/Sema4d/Sipa1/Spry2/Tbc1d17/Tbc1d8b/Tbc1d9b/Tiam1,36
2158,d,d,GO:0031346,positive regulation of cell projection organization,43/1134,463/28891,1.91963362558523e-07,5.03937909608604e-05,3.9201511357471e-05,Agrn/Agt/Atp1b2/Atp8a2/Bmpr2/Creb3l2/Dab2ip/Ddr1/Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f/Eps8/Espn/Fyn/Grn/Htt/Islr2/Map1b/Mark4/Megf8/Mien1/Nckipsd/Nedd9/Neu1/Nptn/Obsl1/Pak3/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Ptk2b/Ptpn5/Ptprf/Sema4d/Serpine2/Sf3a2/Tiam1/Tnik/Tox/Trak1/Wasl,43
2159,d,d,GO:0046434,organophosphate catabolic process,21/1134,143/28891,1.97992443438366e-07,5.03937909608604e-05,3.9201511357471e-05,Ada/Apoc1/Cant1/Enpp5/Entpd1/Entpd6/Gpd1/Napepld/Nt5c/Nt5c3/Ntsr1/Nudt11/Nudt15/Nudt7/Pla2g1b/Pla2g4c/Pla2g6/Plbd2/Smpd5/Smpdl3a/Vnn1,21
2162,d,d,GO:0008203,cholesterol metabolic process,21/1134,150/28891,4.49092869445691e-07,9.69062531112565e-05,7.53837230642437e-05,Abca2/Abcg1/Apoa4/Apoc1/Apoc3/Cebpa/Cln8/Dhcr24/Dhcr7/Ebp/Fdxr/G6pdx/Gnb3/Insig2/Lmf1/Mbtps1/Mttp/Nfe2l1/Pctp/Scap/Ttc39b,21
2165,d,d,GO:0007422,peripheral nervous system development,15/1134,83/28891,7.34628720587936e-07,0.000139662082722425,0.000108643636798499,Agt/Arhgef10/Dag1/Dhh/Erbb2/Erbb3/Gdnf/Gpc1/Lamb2/Nab2/Ntf5/Plec/Rela/Sh3tc2/Slc5a3,15
2166,d,d,GO:2000146,negative regulation of cell motility,33/1134,326/28891,7.50138830194294e-07,0.000139662082722425,0.000108643636798499,Ada/Adgrg1/Adipor1/Arhgap4/Atp1b2/Calr/Ccdc125/Cd200/Dab2ip/Dag1/Eppk1/Jag1/Jup/Kiss1/Mef2c/Miip/Nedd9/Padi2/Plxnb3/Ppard/Ptpn23/Ptprm/Rabgef1/Rhoa/Rin3/Rnf20/Sema6d/Sin3b/Spint2/Srgap3/Tgfb1/Trib1/Wasl,33
2167,d,d,GO:0048638,regulation of developmental growth,38/1134,405/28891,7.57754985771808e-07,0.000139662082722425,0.000108643636798499,Acacb/Adrb2/Agrn/Agt/Arhgap4/Atp8a2/Bmpr2/Cacna2d2/Col14a1/Colq/Cttn/Daxx/Eppk1/Ezr/Fgf13/Fstl4/G6pdx/Gamt/Grn/Insr/Islr2/Lats2/Map1b/Mef2c/Megf8/Mt3/Mtm1/Myh6/Ppard/Ppib/Rai1/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d,38
2172,d,d,GO:0006898,receptor-mediated endocytosis,29/1134,272/28891,1.21526971439093e-06,0.000191047547747633,0.000148616574979696,Abca2/Adrb2/Ankrd13a/Apoc1/Apoc3/Cd320/Cd81/Cltb/Cttn/Dgkd/Eps15/Ezr/Fchsd2/Insr/Lmbr1l/Lrpap1/Myo6/Pick1/Pla2r1/Ptpn5/Rab31/Rabgef1/Rin3/Scrib/Sfrp4/Sh3gl2/Ston1/Unc119/Wasl,29
2178,d,d,GO:0032869,cellular response to insulin stimulus,25/1134,219/28891,1.89182807157676e-06,0.000247565524884085,0.00019258211280432,Adipor1/Agt/Ahsg/Bcar3/Cpeb2/Ctsd/Echdc3/Eif4ebp2/Foxo1/Grb14/Inhbb/Insig2/Insr/Lpin3/Ncoa2/Pdk2/Prkcz/Ptpre/Ptprf/Rab31/Rela/Slc27a1/Socs7/Vamp2/Zbtb7b,25
2179,d,d,GO:0051346,negative regulation of hydrolase activity,34/1134,356/28891,1.9237136241306e-06,0.000247565524884085,0.00019258211280432,Ahsg/Apoc1/Apoc3/Cpeb2/Cst3/Dab2ip/Dhcr24/Eppin/Gchfr/Gmip/Grn/Htt/Ints1/Mgat5/Nr4a1/Pcid2/Pebp1/Pla2r1/Plxnb3/Ppp1r1b/Ppp1r26/Prkcz/Pzp/Sema4d/Serpina9/Serpinb1a/Serpinb6a/Serpinb8/Serpine2/Spink4/Spint2/Spry2/Triap1/Wfdc3,34
2180,d,d,GO:0001667,ameboidal-type cell migration,41/1134,471/28891,1.94532311414997e-06,0.000247565524884085,0.00019258211280432,Adipor1/Agt/Akap12/Arhgap4/Bmpr2/Calr/Ccr6/Cdh5/Cenpv/Col18a1/Dab2ip/Dock5/Eppk1/Fgf18/Gdnf/Grn/Hif1a/Hmox1/Jup/Mef2c/Megf8/Nr4a1/Pak3/Plec/Plekhg5/Ppard/Prkce/Ptk2b/Ptpn23/Ptprm/Rhoa/Schip1/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Sparc/Tgfb1,41
2181,d,d,GO:0062012,regulation of small molecule metabolic process,36/1134,389/28891,2.02254057647451e-06,0.000251406497238518,0.000195570019022627,Abcg1/Acacb/Adipor1/Agt/Apoa4/Apoc1/Apoc3/Cd320/Dhcr7/Entpd1/Fabp3/Fabp5/Fmo4/Foxo1/Gnb3/Gpd1/Hif1a/Insig2/Insr/Lmf1/Me1/Ncoa2/Ncor2/Nfe2l1/Nr1d1/Ntsr1/Pdk2/Ppard/Ppp1r3e/Prkce/Ptk2b/Scap/Sphk2/Ttc39b/Tysnd1/Zbtb7a,36
2182,d,d,GO:0007033,vacuole organization,25/1134,221/28891,2.23353966989032e-06,0.00027132430762645,0.000211064155408296,Ambra1/Atg2a/Atg4d/Atp2a2/Atp6v0c/Cln8/Creg1/Ctsd/Dnajc16/Fez2/Gaa/Grn/Hexa/Hook1/Lrba/Mbtps1/Mtm1/Pik3c3/Pink1/Spns1/Tfeb/Tom1/Tpp1/Ulk3/Vps18,25
2183,d,d,GO:0008361,regulation of cell size,25/1134,222/28891,2.42480060685248e-06,0.000288012427636145,0.000224045904024966,Akt1s1/Arhgap4/Bmpr2/Clcn3/Cln8/Cttn/Fgf13/Fstl4/Gnb3/Islr2/Lrrc8e/Map1b/Megf8/Mt3/Rhoa/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Slc12a4/Slc12a7/Xk,25
2185,d,d,GO:0016032,viral process,32/1134,329/28891,2.59608917208744e-06,0.000295236098400157,0.000229665223510535,Axl/Ccnk/Ctsb/Ddx6/Dynlt1a/Dynlt1b/Dynlt1c/Dynlt1f/Eif2ak4/Eps15/Furin/Hcfc1/Icam1/Insr/Kpna6/Ly6e/N4bp1/Pcx/Pdcd6ip/Pik3c3/Ppib/Rad23a/Tpcn1/Trim10/Trim12c/Trim32/Trim62/Tyro3/Vps18/Zdhhc9/Zfp809/Znfx1,32
2186,d,d,GO:0062197,cellular response to chemical stress,31/1134,316/28891,3.10102143260487e-06,0.000345311657443188,0.000268619181113799,Apoa4/Atp2a2/Axl/Cpeb2/Cst3/Efhd1/Foxo1/Foxo3/Fyn/G6pdx/Hif1a/Hmox1/Kdm6b/Keap1/Lrrc8e/Map2k7/Mapk13/Mt3/Mylk/Ncoa7/Nfe2l1/Pdk2/Pink1/Pla2r1/Plec/Prkra/Psap/Rela/Relb/Serpinb6a/Sirpa,31
2188,d,d,GO:0005996,monosaccharide metabolic process,29/1134,287/28891,3.57409806231397e-06,0.000382071082861363,0.000297214470445056,Acacb/Adipor1/Aldh1a7/Brat1/Fabp5/Foxo1/Fuca1/G6pc3/G6pdx/Gnb3/Gpd1/Gulo/Hexa/Hif1a/Hk1/Hk2/Insr/Man2b1/Man2b2/Ncoa2/Nfe2l1/Pcx/Pdk2/Pgam2/Pofut2/Ppp1r3e/Slc25a10/Slc37a4/Uxs1,29
2191,d,d,GO:0043413,macromolecule glycosylation,23/1134,199/28891,3.90335377258931e-06,0.000393649545556412,0.000306221398246827,Abca2/Alg13/B3galnt1/B3galt4/B3galt6/Ddost/Dpy19l1/Dpy19l3/Extl1/Galnt11/Galnt16/Gcnt3/Lmf1/Mgat5/Ost4/Pofut2/Pomt1/Slc35c1/Slc35c2/St3gal3/St6galnac6/St8sia5/Stt3a,23
2192,d,d,GO:0009306,protein secretion,38/1134,434/28891,3.98567010311148e-06,0.000394507531502424,0.000306888828602151,Abca12/Abcg1/Ap1m2/Bloc1s3/Cd200/Cdk16/Foxo1/Frmd4a/Hadh/Hcfc1/Hif1a/Htt/Inhbb/Lmf1/Mttp/Myrip/Nagpa/Nr1d1/Pde8b/Pick1/Pla2g6/Ppard/Prkce/Psap/Ptpn23/Rab11fip5/Rab3d/Rhbdf2/Sec24a/Sirt3/Slc25a22/Steap3/Syt9/Tango6/Tgfb1/Tiam1/Ucp2/Zbed6,38
2193,d,d,GO:0035592,establishment of protein localization to extracellular region,38/1134,435/28891,4.20595113266137e-06,0.00040874197825591,0.00031796185596196,Abca12/Abcg1/Ap1m2/Bloc1s3/Cd200/Cdk16/Foxo1/Frmd4a/Hadh/Hcfc1/Hif1a/Htt/Inhbb/Lmf1/Mttp/Myrip/Nagpa/Nr1d1/Pde8b/Pick1/Pla2g6/Ppard/Prkce/Psap/Ptpn23/Rab11fip5/Rab3d/Rhbdf2/Sec24a/Sirt3/Slc25a22/Steap3/Syt9/Tango6/Tgfb1/Tiam1/Ucp2/Zbed6,38
2200,d,d,GO:0006749,glutathione metabolic process,12/1134,64/28891,6.27962714425544e-06,0.000534225097654574,0.00041557562616032,G6pdx/Ggt1/Gsta1/Gsta4/Gstm1/Gstm2/Gstm3/Gstm6/Gstt1/Gstt2/Nfe2l1/Oplah,12
2201,d,d,GO:0050767,regulation of neurogenesis,41/1134,494/28891,6.29675980397346e-06,0.000534225097654574,0.00041557562616032,Arhgap4/Bmpr2/Btg2/Dag1/Dynlt1b/Fgf13/Fstl4/Hes5/Hif1a/Islr2/Map1b/Mbp/Megf8/Mt3/Ncan/Notch2/Nptn/Nr1d1/Obsl1/Pak3/Pitx3/Plxnb1/Plxnb2/Plxnb3/Plxnc1/Ptprf/Rela/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Serpine2/Tgfb1/Tiam1/Tnik/Trak1/Trim32/Xrcc4,41
2204,d,d,GO:0042593,glucose homeostasis,29/1134,298/28891,7.4534130495189e-06,0.00060361352651028,0.000469553134698559,Abca12/Abcg1/Adipor1/Apoc3/Cdk16/Cebpa/Fabp5/Foxa3/Foxo1/Foxo3/Hcfc1/Hif1a/Hk1/Hk2/Icam1/Insr/Ncor2/Nr1d1/Pde8b/Pdk2/Pla2g6/Ppard/Prkce/Rab11fip5/Slc12a7/Slc37a4/Tiam1/Ucp2/Zbed6,29
2208,d,d,GO:0010506,regulation of autophagy,29/1134,300/28891,8.47855751038165e-06,0.000641962364031164,0.000499384833424863,Adrb2/Ambra1/Atf6/Atg2a/Atp6v0a1/Cdk16/Ctsa/Cttn/Fez2/Foxo1/Foxo3/Hif1a/Hmox1/Htt/Keap1/Mtcl1/Mtm1/Nrbp2/Pik3c3/Pink1/Tfeb/Ticam1/Tom1/Tpcn1/Trim12c/Trim32/Trim65/Ulk3/Usp20,29
2209,d,d,GO:0060485,mesenchyme development,30/1134,316/28891,8.52747013025494e-06,0.000641962364031164,0.000499384833424863,Adipor1/Agt/Amh/Bcl9l/Bmpr2/Dab2ip/Dag1/Erbb3/Gdnf/Hif1a/Htt/Jag1/Mef2c/Megf8/Phldb1/Pofut2/Prickle1/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Spry2/Tgfb1/Tiam1/Tmem100/Trim62/Vasn,30
2210,d,d,GO:0007163,establishment or maintenance of cell polarity,25/1134,239/28891,9.02556488274012e-06,0.000670022837475638,0.000521213176707946,Cdh5/Dock2/Dynlt1b/Ephb1/Ezr/Fat1/Fgf13/Frmd4a/Hes5/Htt/Map1b/Mtcl1/Numa1/Ooep/Pard6b/Pdcd6ip/Pkd1/Prickle1/Prkcz/Ptk2b/Rhoa/Scrib/Sipa1/Spint2/Spry2,25
2218,d,d,GO:0048261,negative regulation of receptor-mediated endocytosis,8/1134,30/28891,1.48748806343178e-05,0.000981937405642141,0.000763852641876118,Abca2/Ankrd13a/Apoc1/Apoc3/Lrpap1/Rabgef1/Rin3/Unc119,8
2220,d,d,GO:0033674,positive regulation of kinase activity,36/1134,426/28891,1.54013184617581e-05,0.00100390301436704,0.000780939767958209,Adrb2/Agrn/Agt/Ambra1/Axl/Cemip/Dab2ip/Dag1/Daxx/Ddr1/Dok7/Erbb2/Erbb3/Fgf18/Insr/Maged1/Map2k7/Mef2c/Mmd/Mmd2/Mst1r/Mt3/Nab2/Nedd9/Notch2/Pkd1/Prkcz/Ptk2b/Rhoa/Tab1/Tgfb1/Tiam1/Tyro3/Unc119/Wdr59/Wnk4,36
2221,d,d,GO:0045926,negative regulation of growth,26/1134,263/28891,1.64747824508949e-05,0.00106093629156667,0.000825306159556562,Adipor1/Adrb2/Agt/Ahsg/Arhgap4/Bmpr2/Dab2ip/Fgf13/Fstl4/G6pdx/Hif1a/Mt3/Ppard/Rai1/Rerg/Sema3b/Sema3f/Sema4a/Sema4b/Sema4d/Sema6c/Sema6d/Serpine2/Sphk2/Tgfb1/Tspyl2,26
2229,d,d,GO:0002366,leukocyte activation involved in immune response,30/1134,333/28891,2.34312911520438e-05,0.00137626649678763,0.0010706026610824,Ada/Ccr6/Cd81/Dock2/Eif2ak4/Grn/Hmox1/Icam1/Ifi35/Il4ra/Ndfip1/Nmi/Notch2/Prkce/Prkcz/Ptgds/Ptk2b/Rabgef1/Relb/Rif1/Sbno2/Sema4a/Sphk2/Tgfb1/Ticam1/Unc13d/Ung/Vamp2/Xrcc4/Zbtb7b,30
2232,d,d,GO:0034765,regulation of monoatomic ion transmembrane transport,39/1134,490/28891,2.70690953666761e-05,0.00150685988415448,0.00117219172712524,1810037I17Rik/Adrb2/Agrn/Atp1b2/Cacna1h/Cacna2d2/Casq1/Cemip/Clic3/Clic5/Cox17/Fgf13/Fxyd3/Fxyd6/Fyn/G6pdx/Glrx/Hk1/Htt/Jsrp1/Kcna6/Kcna7/Kcnh1/Mettl21c/Ntsr1/Pick1/Pink1/Pla2g6/Prkce/Ptk2b/Rgs7/Sphk2/Taco1/Tesc/Tgfb1/Tpcn1/Trpc3/Vamp2/Wnk4,39
