,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2181,b,b,GO:0042303,molting cycle,19/1312,143/28891,2.68127068698625e-05,0.000530891596023277,0.000358947553246542,Acvr1b/Cdh3/Ercc2/Gli2/Hdac2/Ldb1/Mfsd12/Nfatc1/Numa1/Per1/Ppard/Ppp1r13l/Psen1/Rbpj/Snai1/Trpc4ap/Trps1/Tsku/Vangl2,19
2182,b,b,GO:0042633,hair cycle,19/1312,143/28891,2.68127068698625e-05,0.000530891596023277,0.000358947553246542,Acvr1b/Cdh3/Ercc2/Gli2/Hdac2/Ldb1/Mfsd12/Nfatc1/Numa1/Per1/Ppard/Ppp1r13l/Psen1/Rbpj/Snai1/Trpc4ap/Trps1/Tsku/Vangl2,19
2183,b,b,GO:0030900,forebrain development,39/1312,425/28891,2.79596942387419e-05,0.000549748425630811,0.000371697072923088,Akna/Apaf1/Axl/Cdk5r1/Celf1/Chd7/Coro1c/Crkl/Emx2/Fgfr1/Fgfr3/Frs2/Fxr2/Gak/Gdpd5/Gli2/Hdac2/Htt/Kdm2b/Kif21b/Msx1/Myh10/Ncor2/Nf2/Numb/Ogdh/Pomt2/Psen1/Ptprs/Rbpj/Robo2/Sin3a/Slit2/Sun2/Tsc1/Tsku/Tyro3/Wdr62/Zfp335,39
2184,b,b,GO:0045926,negative regulation of growth,28/1312,263/28891,2.79633939444244e-05,0.000549748425630811,0.000371697072923088,Acvr1b/Adam15/Adipor2/Bbc3/Ccar2/Ctdp1/Fgfr3/Gas2l1/Hdac2/Map2/Mapk11/Men1/Msx1/Nf2/P3h1/Ppard/Ppp1r9b/Prdm4/Ptch1/Ptprs/Rgma/Sema4c/Sema4d/Sema4f/Sh3bp4/Slit2/Stk11/Wwc2,28
2190,b,b,GO:0051983,regulation of chromosome segregation,18/1312,132/28891,3.04253527593903e-05,0.000585688040618264,0.000395996641725837,Anapc1/Bcl7a/Cdc20/Cdc6/Chtf18/Dpf3/Hnrnpu/Incenp/Ncapd2/Ncapg2/Numa1/Rmi2/Smarcc1/Smarcc2/Smarcd1/Smarcd2/Ube2c/Xrcc3,18
2194,b,b,GO:0055074,calcium ion homeostasis,34/1312,353/28891,3.38854136043353e-05,0.000643358674734366,0.000434989033327462,Abl1/Alpl/Asph/Atp13a1/Atp13a2/Atp2a3/Bbc3/Calm3/Camk2d/Casq1/Chd7/Cherp/Cnga1/Ednra/Erc1/Fgfr1/Fgfr3/Flna/Htt/Kcnh1/Lime1/Marcksl1/Mcur1/Nppc/Plcb4/Plcg1/Plcg2/Prkca/Psen1/Ptpn6/Snx10/Spp1/Sv2a/Wnk4,34
2197,b,b,GO:0010959,regulation of metal ion transport,41/1312,461/28891,3.62643483256672e-05,0.000680620497279346,0.000460182575911702,Abl1/Agrn/Akt2/Ano6/Arrb2/Asph/Atp1a1/Calm3/Camk2d/Casq1/Chd7/Cnksr3/Dnm2/Ednra/Flna/Gnb2/Gpd1l/Homer2/Homer3/Htt/Jak3/Kcnab2/Kcnh2/Lcn2/Lgals3/Lime1/Oprd1/Per1/Plcb4/Plcg1/Plcg2/Ppp3cc/Ptpn6/Scn3b/Snta1/Spg11/Tspan13/Ubqln1/Vamp2/Wnk4/Wwp2,41
2199,b,b,GO:0006935,chemotaxis,41/1312,462/28891,3.80921915646593e-05,0.000709466228364517,0.000479685812866645,Adam8/Agrn/Akt2/Ano6/Arhgef16/Arhgef5/Arrb2/Bcar1/Ccl4/Cmtm2a/Crkl/Dock4/Ednra/Elmo2/Fes/Fgfr1/Gpsm3/Il17ra/Lgals3/Lrp1/Megf8/Mospd2/Myo9b/Nedd9/Pdgfra/Pip5k1c/Ppm1f/Prex1/Prkca/Robo2/Scrib/Sema4c/Sema4d/Sema4f/Slit2/Spp1/St6gal1/Stx4a/Syk/Tpbg/Tsc2,41
2207,b,b,GO:0032963,collagen metabolic process,17/1312,123/28891,4.20776579202663e-05,0.000762348155261296,0.000515440453574367,Acvr1b/Adam15/Arrb2/Col5a1/Emilin1/Errfi1/Fgfr3/Gli2/Mmp14/Mmp15/Mrc2/Nppc/P3h1/Ppard/Rap1a/Tgfbr3/Tram2,17
2221,b,b,GO:0061448,connective tissue development,31/1312,316/28891,5.23474431500472e-05,0.000907068029653438,0.000613288762359667,Abhd15/Arid5a/Col5a1/Creb3l2/Dgat2/Dyrk1b/Eif2ak3/Fgfr1/Fgfr3/Gli2/Hspg2/Lrp5/Mef2d/Msx1/Nfatc2/Nppc/Paxip1/Pkd1/Ppard/Prkca/Ptpn11/Rara/Sh3pxd2b/Slc25a25/Smad5/Snai1/Sorl1/Sox6/Trps1/Zbtb7a/Zfp516,31
2223,b,b,GO:0048511,rhythmic process,31/1312,317/28891,5.55521175010267e-05,0.000959442178896236,0.000648700083361718,Arrb2/Axl/Ccar2/Cdk5r1/Cipc/Crtc1/Cry1/Csnk1d/Ddb1/Fbxw11/Gfpt1/Grin3a/Hdac2/Hnrnpu/Kdm5c/Kdm8/Mtor/Nfkb2/Nfya/Nppc/Nr2f6/Pdgfra/Per1/Per2/Pla2g4a/Ptger4/Sin3a/Suv39h1/Suv39h2/Thrap3/Tyro3,31
2232,b,b,GO:0050817,coagulation,21/1312,178/28891,6.25032532079175e-05,0.00104688228333745,0.000707820272454744,Ano6/Axl/Cd36/F2rl2/Fbln1/Flna/Hps6/Pdgfra/Pdia4/Pear1/Pip5k1c/Pla2g4a/Prkca/Psen1/Ptpn6/Rab27a/Sh2b3/St3gal4/Syk/Tspan9/Tyro3,21
2237,b,b,GO:0071496,cellular response to external stimulus,32/1312,335/28891,6.66504676786441e-05,0.00110301550092658,0.000745773182729463,Arhgdia/Asns/Atp1a1/Axl/Dag1/Depdc5/Dsc2/Ednra/Ehmt2/Eif2ak3/Eif4g1/Ercc6/Fads1/Fes/Gas2l1/Habp4/Mlst8/Mtor/Nuak1/Piezo1/Pim1/Pld1/Ppard/Prkch/Ptger4/Ptpn11/Srebf2/Suv39h1/Tbl2/Tsc1/Tsc2/Wipi2,32
2238,b,b,GO:0097581,lamellipodium organization,14/1312,92/28891,6.77584123508024e-05,0.00111471949864787,0.000753686514522115,Ablim2/Ajuba/Arhgef7/Auts2/Coro1c/Dnm2/Golph3/Mtor/Myo9b/Parvb/Pmp22/Pxn/Sh2b1/Slit2,14
2239,b,b,GO:0007599,hemostasis,21/1312,179/28891,6.78329743205397e-05,0.00111471949864787,0.000753686514522115,Ano6/Axl/Cd36/F2rl2/Fbln1/Flna/Hps6/Pdgfra/Pdia4/Pear1/Pip5k1c/Pla2g4a/Prkca/Ptpn6/Rab27a/Sh2b3/St3gal4/Syk/Tspan9/Tyro3/Zfp385a,21
2244,b,b,GO:1901339,regulation of store-operated calcium channel activity,5/1312,11/28891,7.03822904747027e-05,0.00114093397190571,0.000771410699847388,Asph/Casq1/Plcg1/Plcg2/Ubqln1,5
2245,b,b,GO:0042063,gliogenesis,36/1312,397/28891,7.1318037361542e-05,0.00115273235898656,0.000779387850374255,Abl1/Akt2/Arhgef7/Cdk5r1/Crkl/Cul4b/Dag1/Eif2b5/Ercc2/Fgfr3/Fubp1/Gpc1/Hapln3/Hdac2/Lrp1/Matn2/Med12/Mtor/Myrf/Nf2/Nfe2l1/Pard3/Pmp22/Prkch/Prkci/Psen1/Ptpn11/Rnf10/Scrib/Sh3tc2/Slc45a3/Sox6/Sun2/Tenm4/Tnfrsf21/Tspan2,36
2246,b,b,GO:0098739,import across plasma membrane,23/1312,207/28891,7.32310584814322e-05,0.00118021217506122,0.000797967561971788,Akt2/Atp1a1/Cd36/Cln8/Kcnh2/Lcn2/Per2/Ppp3cc/Psen1/Slc11a2/Slc12a4/Slc15a1/Slc16a2/Slc1a4/Slc1a5/Slc2a10/Slc30a5/Slc38a4/Slc6a6/Slc6a9/Slc7a8/Steap2/Wnk4,23
2268,b,b,GO:0040013,negative regulation of locomotion,33/1312,358/28891,0.000102744285519552,0.00155632327573879,0.00105226459803027,Abhd2/Abr/Adam15/Adamts9/Adipor2/Arhgdia/Card10/Clasp1/Coro1c/Cyp1b1/Dag1/Emilin1/Fbln1/Hdac2/Hdac5/Ldlrad4/Lrch1/Lrp1/Miip/Nedd9/Phldb2/Pkp2/Ppard/Ptger4/Ptpn23/Robo2/Sema4c/Sema4d/Sema4f/Sin3a/Slit2/St6gal1/Tgfbr3,33
2283,b,b,GO:0051222,positive regulation of protein transport,32/1312,346/28891,0.000122128675591618,0.00177711647632528,0.00120154776566308,Adam9/Adcy10/Akt2/Arhgef5/Asph/Atp13a2/Bbc3/Cd2ap/Cdk5r1/Cnst/Edem1/F2rl2/Flna/Golph3/Hcfc1/Lrp1/Myh10/Myo18a/Plk3/Ppard/Psen1/Ptger4/Ptpn23/Ptpn5/Sorl1/Stx4a/Tmem132a/Uaca/Vamp2/Wipf1/Xpo4/Zdhhc2,32
2286,b,b,GO:0048771,tissue remodeling,23/1312,215/28891,0.000130345933032994,0.00188186940816386,0.00127237354037964,Abr/Adam8/Axl/Chd7/Ednra/Fgfr3/Flna/Gata4/Gpr137/Lrp1/Lrp5/Mmp14/Ncdn/Nppc/Prkca/Ptger4/Rbpj/Slc4a2/Snx10/Spp1/Syk/Tgfbr3/Tns3,23
2292,b,b,GO:0000910,cytokinesis,21/1312,188/28891,0.000137222144465966,0.00195066556133157,0.00131888814154738,Calm3/Cdc25b/Cdc6/Cntrob/Cul7/E2f8/Exoc6b/Fsd1/Incenp/Iqgap2/Iqgap3/Klhl21/Myh10/Pdxp/Plk3/Rab35/Racgap1/Snx18/Snx9/Uvrag/Zfyve26,21
2293,b,b,GO:0040029,epigenetic regulation of gene expression,24/1312,230/28891,0.000138373722489417,0.00195596399448249,0.00132247052942055,Bahd1/Baz2a/Bend3/Ddb1/Dnmt1/Ehmt1/Glyr1/Hcfc1/Hdac2/Hnrnpu/Lmnb1/Lmnb2/Men1/Pcgf3/Phf2/Ppm1d/Setd1a/Sin3a/Smarcd1/Suv39h1/Suv39h2/Wbp2/Wdhd1/Zfp335,24
2297,b,b,GO:0006887,exocytosis,35/1312,395/28891,0.000140473125526118,0.00196646513203387,0.00132957058084086,Abr/Arfgef2/Arhgap17/Atp13a2/Clasp1/Doc2a/Erc1/Exoc6b/Fes/Gab2/Il4ra/Itsn1/Kcnh1/Llgl2/Myh10/Nppc/Nsf/Pip5k1c/Prkca/Psen1/Rab10/Rab27a/Rab31/Rap1a/Scamp5/Scrib/Smcr8/Stam/Steap2/Stx4a/Sv2a/Syk/Syt6/Tcp11/Vamp2,35
2301,b,b,GO:0007596,blood coagulation,20/1312,175/28891,0.000143581514321286,0.00199003978849303,0.00134550992762658,Ano6/Axl/Cd36/F2rl2/Fbln1/Flna/Hps6/Pdgfra/Pdia4/Pear1/Pip5k1c/Pla2g4a/Prkca/Ptpn6/Rab27a/Sh2b3/St3gal4/Syk/Tspan9/Tyro3,20
2308,b,b,GO:1905952,regulation of lipid localization,21/1312,190/28891,0.00015928954920047,0.00217512625804779,0.00147065098445132,Abca7/Abcg4/Akt2/Cd36/Clstn3/Cry1/Ehd1/Fitm2/Ldlrap1/Lrp1/Osbpl6/Pla2g4a/Ppard/Ptch1/Ptpn11/Repin1/Spp1/Srebf2/Sstr4/Syk/Zdhhc8,21
2310,b,b,GO:0035196,miRNA processing,9/1312,45/28891,0.000161272604771248,0.00219141010012696,0.00148166085033646,Adar/Ago2/Dgcr8/Drosha/Ncbp1/Nup155/Srrt/Zc3h10/Zc3h7b,9
2324,b,b,GO:1990535,neuron projection maintenance,5/1312,13/28891,0.000181661287860307,0.00238501991424947,0.00161256472898959,Abcd2/Adcy10/Dctn1/Map1a/Psen1,5
2336,b,b,GO:0031507,heterochromatin formation,13/1312,90/28891,0.00020885568673434,0.002661829717828,0.00179972196118811,Bahd1/Baz2a/Bend3/Dnmt1/Ehmt1/Hdac2/Lmnb1/Lmnb2/Phf2/Ppm1d/Sin3a/Suv39h1/Wdhd1,13
2343,b,b,GO:0006979,response to oxidative stress,34/1312,389/28891,0.000224387245375614,0.00280190505128545,0.00189442999309401,Abl1/Adam9/Als2/Arnt/Atp13a2/Axl/Cd36/Cyp1b1/Dapk1/Ednra/Ercc2/Ercc6/Foxo4/Gpr37/Hdac2/Lcn2/Ncoa7/Net1/Nfe2l1/Pdgfra/Plk3/Ppp1r15b/Prkca/Psen1/Pxdn/Scly/Sin3a/Slc11a2/Slc25a24/Stx4a/Tsc1/Txndc2/Txnrd1/Txnrd2,34
2344,b,b,GO:0021700,developmental maturation,34/1312,389/28891,0.000224387245375614,0.00280190505128545,0.00189442999309401,Abhd2/Adgrl1/Anks1/Ano6/Atp6v0a1/Bap1/Cdc20/Cdc25b/Cdh3/Cdk5r1/Dag1/Dchs1/Dlg4/Ednra/Ercc2/Fgfr1/Fgfr3/Foxj1/Mtor/Nfatc4/Nppc/Opa1/Pmp22/Ppard/Psen1/Rbpj/Rps6ka2/Sema4d/Sez6l2/Snx10/Tcp11/Trpc4ap/Zar1/Zbtb7a,34
2366,b,b,GO:0072524,pyridine-containing compound metabolic process,13/1312,92/28891,0.000260981330447619,0.00311827693103793,0.00210833602024494,Alpl/Gpd1l/Htt/Kcnab2/Mlst8/Mtor/Ogdh/Pcx/Pdxk/Pdxp/Pnpo/Sarm1/Txnrd1,13
2375,b,b,GO:1904951,positive regulation of establishment of protein localization,32/1312,362/28891,0.000276957718245108,0.00324620209291941,0.00219482905234412,Adam9/Adcy10/Akt2/Arhgef5/Asph/Atp13a2/Bbc3/Cd2ap/Cdk5r1/Cnst/Edem1/F2rl2/Flna/Golph3/Hcfc1/Lrp1/Myh10/Myo18a/Plk3/Ppard/Psen1/Ptger4/Ptpn23/Ptpn5/Sorl1/Stx4a/Tmem132a/Uaca/Vamp2/Wipf1/Xpo4/Zdhhc2,32
2396,b,b,GO:0001942,hair follicle development,15/1312,119/28891,0.000327854417196288,0.00367196947259843,0.0024826997972057,Acvr1b/Cdh3/Ercc2/Gli2/Hdac2/Ldb1/Mfsd12/Numa1/Ppard/Psen1/Rbpj/Snai1/Trpc4ap/Trps1/Vangl2,15
2403,b,b,GO:0035264,multicellular organism growth,23/1312,230/28891,0.000350248166463149,0.00387580006960419,0.00262051417328558,Atn1/Celf1/Chd7/Ercc2/Ercc6/Fkbp8/Flt3/Icmt/Llgl2/Mtor/Nppc/Pmp22/Ppp1r13l/Ptch1/Ptpn11/Rara/Sh3pxd2b/Slc25a25/Slitrk1/Sp2/Suv39h1/Wdtc1/Zfp36l1,23
2405,b,b,GO:1902414,protein localization to cell junction,16/1312,133/28891,0.000360002427348444,0.00396789951733554,0.00268278464745801,Actn4/Clstn3/Dag1/Dlg4/Dsp/Flna/Gpc6/Jak1/Kif5a/Kif5c/Map1a/Rap1a/Scrib/Stx4a/Vamp2/Zdhhc2,16
2419,b,b,GO:0060560,developmental growth involved in morphogenesis,27/1312,292/28891,0.000400247594474523,0.00429201675776935,0.00290192748432002,Abl1/Adcy10/Auts2/Clstn3/Cpne1/Ddr1/Dnm2/Ednra/Eif4g2/Islr2/Limk1/Lrp1/Lzts2/Map2/Med12/Megf8/Ptprs/Rgma/Sema4c/Sema4d/Sema4f/Sin3a/Slit2/Spg11/Stk11/Vangl2/Zfp568,27
2420,b,b,GO:0050890,cognition,32/1312,371/28891,0.000425968862817688,0.00455901809934606,0.00308245299836169,Aaas/Abca7/Abl1/Chd7/Cic/Cln8/Clstn3/Crtc1/Ehmt2/Eif4ebp2/Htt/Itga5/Lcn2/Map1a/Mapk8ip2/Mtor/Nedd9/Nfatc4/Ntf5/Prkca/Psen1/Shank2/Shroom4/Slc11a2/Slc1a4/Slc2a4/Spg11/St3gal4/Tanc1/Tpbg/Tsc1/Zfp385a,32
2440,b,b,GO:0007030,Golgi organization,16/1312,137/28891,0.000502566809481906,0.00516925861181389,0.00349505010949139,Arhgef7/Camsap3/Clasp1/Cltc/Cog1/Csnk1d/Cul7/Dnm2/Gak/Golph3/Htt/Myo18a/Obsl1/Plk3/Sec16a/Tbc1d20,16
2443,b,b,GO:0002757,immune response-activating signaling pathway,36/1312,440/28891,0.000523546665484278,0.00536514364777234,0.00362749231596364,Abl1/Arrb2/Bag6/Bcar1/Cblb/Cd276/Cd36/Clec4n/Crkl/Eif2b5/Irak2/Khdrbs1/Lgals3/Lime1/Lrch4/Mark4/Nfatc2/Otud4/Pik3ap1/Plcg1/Plcg2/Prkch/Psen1/Ptpn6/Ptprs/Rap1a/Rps6ka3/Sarm1/Sec14l1/Sh2b2/Stk11/Syk/Tnfrsf21/Tyro3/Ubqln1/Unc93b1,36
2450,b,b,GO:0006109,regulation of carbohydrate metabolic process,21/1312,208/28891,0.000546466298231968,0.00552848386386502,0.00373793024971963,Adcy10/Akt2/Ap2a1/Cbfa2t3/Cltc/Cry1/Ddb1/Dgat2/Gfpt1/Midn/Mlst8/Mtor/Nfe2l1/Pask/Psen1/Ptger4/Ranbp2/Slc45a3/Stk11/Zbtb7a/Zfp692,21
2458,b,b,GO:0090659,walking behavior,9/1312,53/28891,0.000582414829209884,0.00579696196254864,0.0039194542319123,Arrb2/Chd7/Cln8/Dmrt3/Efnb3/Glra1/Hipk2/Pmp22/Spg11,9
2471,b,b,GO:2000241,regulation of reproductive process,22/1312,225/28891,0.00063193355668127,0.00615718741342875,0.0041630106286967,Acvr1b/Ago2/Cdc20/Cdc25b/Cyp51/Ddb1/Fanca/Fzr1/Glra1/Hdac2/Lfng/Msx1/Nppc/Pkmyt1/Ptger4/Rbpj/Rps6ka2/Snai1/Stk11/Tcp11/Ythdf3/Zfpm2,22
2472,b,b,GO:0006869,lipid transport,36/1312,445/28891,0.000643531119199296,0.00625918688568579,0.00423197472847404,Abca6/Abca7/Abcc10/Abcd2/Abcg4/Akt2/Ano6/Atg2a/Atg9a/Cd36/Cry1/Esyt1/Fabp5/Ldlrap1/Lima1/Lrp1/Lrp10/Osbpl6/Pip4k2a/Pitpnm1/Pitpnm3/Pla2g4a/Ppard/Ptch1/Ptpn11/Repin1/Serac1/Slc27a4/Spg11/Spp1/Srebf2/Sstr4/Syk/Tsku/Wnk4/Zdhhc8,36
2477,b,b,GO:0042752,regulation of circadian rhythm,15/1312,127/28891,0.000659892856478929,0.00636105631628722,0.00430085090421105,Ccar2/Cipc/Crtc1/Cry1/Csnk1d/Ddb1/Fbxw11/Kdm5c/Mtor/Nr2f6/Per1/Per2/Ptger4/Sin3a/Thrap3,15
2484,b,b,GO:0098732,macromolecule deacylation,11/1312,77/28891,0.000691879947376158,0.00659069145748011,0.00445611230350244,Abhd13/Baz2a/Ccar2/Flna/Hdac2/Hdac5/Lypla2/Mier2/Ncor2/Spred2/Suv39h1,11
2502,b,b,GO:0042113,B cell activation,28/1312,320/28891,0.0007569015090816,0.00699376994391398,0.00472864258568347,Abl1/Exo1/Flt3/Foxj1/Hdac5/Irf8/Jak3/Lfng/Mmp14/Nfatc1/Nfatc2/Paxip1/Pkn1/Plcg2/Ptpn6/Rbpj/Sh3kbp1/Siglecg/Sp3/Supt6/Syk/Syvn1/Tcf3/Tnfrsf21/Trp53bp1/Tsc2/Zbtb7a/Zfp36l1,28
2511,b,b,GO:0002263,cell activation involved in immune response,29/1312,337/28891,0.000801642444854718,0.00729771053247053,0.00493414354183329,Abl1/Abr/Exo1/Fes/Gab2/Gadd45g/Il4ra/Irf8/Jak3/Lfng/Lgals3/Lrp1/Men1/Mtor/Nppc/Paxip1/Plcg2/Psen1/Ptger4/Ptpn6/Rab27a/Rara/Sbno2/Stx4a/Supt6/Syk/Trp53bp1/Tsc1/Vamp2,29
2517,b,b,GO:0061180,mammary gland epithelium development,11/1312,79/28891,0.000861734424318248,0.00776822056653719,0.00525226578519004,Cebpb/Ddr1/Gli2/Iqgap3/Lrp5/Msx1/Ptch1/Pygo2/Scrib/Slit2/Zfp703,11
2518,b,b,GO:0006816,calcium ion transport,37/1312,469/28891,0.000865690220699207,0.00777546881742125,0.00525716648796937,Abl1/Ano6/Arrb2/Asph/Atp2a3/Bbc3/Cachd1/Calm3/Camk2d/Casq1/Chd7/Cherp/Ednra/Flna/Grin3a/Homer2/Homer3/Htt/Jak3/Lgals3/Lime1/Mcur1/Nfatc1/Opa1/Oprd1/Pkd1/Plcb4/Plcg1/Plcg2/Ppp3cc/Psen1/Ptpn6/Slc25a25/Spg11/Tpcn1/Tspan13/Ubqln1,37
2529,b,b,GO:0000723,telomere maintenance,16/1312,145/28891,0.000936729773986005,0.00828266326471836,0.0056000918746985,Blm/Dclre1b/Dcp2/Dna2/Gar1/Hmbox1/Hnrnpu/Map2k7/Naf1/Pif1/Recql4/Rpa1/Smg5/Smg6/Xrcc3/Ylpm1,16
2532,b,b,GO:0000768,syncytium formation by plasma membrane fusion,10/1312,68/28891,0.00095108573114964,0.00832988829935799,0.00563202176540096,Adam8/Adam9/Dock1/Dyrk1b/Ehd1/Il4ra/Nfatc2/Sbno2/Sh3pxd2a/Tanc1,10
2535,b,b,GO:0140253,cell-cell fusion,10/1312,68/28891,0.00095108573114964,0.00832988829935799,0.00563202176540096,Adam8/Adam9/Dock1/Dyrk1b/Ehd1/Il4ra/Nfatc2/Sbno2/Sh3pxd2a/Tanc1,10
2541,b,b,GO:0032966,negative regulation of collagen biosynthetic process,5/1312,18/28891,0.00100015066057577,0.00867736347767147,0.00586695742082253,Emilin1/Errfi1/Nppc/Ppard/Rap1a,5
2543,b,b,GO:2000146,negative regulation of cell motility,28/1312,326/28891,0.00100579458868014,0.00869910327557366,0.00588165617914442,Abhd2/Abr/Adam15/Adamts9/Adipor2/Arhgdia/Card10/Clasp1/Coro1c/Cyp1b1/Dag1/Emilin1/Fbln1/Hdac2/Hdac5/Ldlrad4/Lrch1/Lrp1/Miip/Nedd9/Phldb2/Pkp2/Ppard/Ptger4/Ptpn23/Sin3a/Slit2/Tgfbr3,28
2544,b,b,GO:0034765,regulation of monoatomic ion transmembrane transport,38/1312,490/28891,0.00101810079787865,0.0087918237125222,0.00594434651786503,Abl1/Agrn/Ano6/Asph/Calm3/Camk2d/Casq1/Chd7/Cnksr3/Dnm2/Ednra/Flna/Gnb2/Gpd1l/Hcn3/Hk1/Htt/Kcnab2/Kcnh1/Kcnh2/Kcnq4/Lcn2/Lime1/Mtor/Plcg1/Plcg2/Ppp3cc/Prkca/Ptpn6/Scn3b/Slc6a9/Snta1/Tpcn1/Tspan13/Ubqln1/Vamp2/Wnk4/Wwp2,38
2547,b,b,GO:0048608,reproductive structure development,29/1312,343/28891,0.0010553472295153,0.0090710775820664,0.00613315623713421,Arrb2/Atn1/Axl/Bcl2l11/Cebpb/Chd7/Crkl/Dhcr24/Eif2b5/Errfi1/Fanca/Fancg/Flna/Frs2/Gata4/Gli2/Lfng/Nppc/Pdgfra/Pla2g4a/Ptger4/Ptpn11/Rara/Sf1/Sprr2d/Stk11/Tbc1d20/Tyro3/Zfpm2,29
2556,b,b,GO:0034332,adherens junction organization,9/1312,58/28891,0.00114269508972258,0.00968669965966664,0.00654939194350895,Camsap3/Cdh24/Cdh3/Cdh9/Dsp/Numb/Pkp2/Ptpn23/Zfp703,9
2558,b,b,GO:2000772,regulation of cellular senescence,8/1312,47/28891,0.00114701788961886,0.00969369996958376,0.0065541250079152,Abl1/Fzr1/Icmt/Mtor/Nuak1/Rbl1/Suv39h1/Ybx1,8
2561,b,b,GO:1902652,secondary alcohol metabolic process,17/1312,162/28891,0.00115919785591697,0.00975203780455797,0.0065935685087778,Abcg4/Cln8/Cyp51/Dgat2/Dhcr24/Errfi1/Fgfr1/Gba2/Ldlrap1/Lima1/Lrp1/Lrp5/Lss/Nfe2l1/Pmp22/Srebf2/Tsku,17
2569,c,c,GO:0090630,activation of GTPase activity,16/868,100/28891,4.90162063585449e-08,0.000207667064899418,0.000156621083070469,Arhgef10/Epha2/Ngef/Ptk2b/Rcc2/Sipa1/Tbc1d16/Tbc1d17/Tbc1d22a/Tbc1d4/Tbc1d8/Tbc1d9b/Tiam1/Tiam2/Usp6nl/Wnt5a,16
2570,c,c,GO:0032868,response to insulin,26/868,262/28891,1.14833085300534e-07,0.000207667064899418,0.000156621083070469,Ahsg/Cad/Capn10/Cry2/Inhbb/Lpin3/Mc4r/Myo1c/Pcsk9/Pdk4/Pik3r2/Pkm/Ppara/Prkcd/Rela/Scap/Sesn2/Sik2/Slc2a8/Src/Srebf1/Tbc1d4/Tns2/Trpv4/Ywhag/Zdhhc7,26
2571,c,c,GO:0010506,regulation of autophagy,28/868,300/28891,1.37782262305436e-07,0.000207667064899418,0.000156621083070469,Atg7/Bag3/Bcl2/Ccny/Cdk16/Fbxl2/Foxo3/Golga2/Kdm4a/Lzts1/Mtmr9/Ormdl3/Pik3c2a/Pik3r2/Poldip2/Rnf31/Rptor/Rufy4/Sesn2/Smo/Srebf1/Supt5/Tecpr1/Ticam1/Trim27/Trim32/Usp20/Wdr6,28
2572,c,c,GO:0051054,positive regulation of DNA metabolic process,29/868,321/28891,1.65967684235299e-07,0.000207667064899418,0.000156621083070469,Apbb1/Cdt1/Ctc1/Dhx9/Dpf1/Ep400/Ereg/Eya3/Fus/Hnrnpa2b1/Map3k4/Mms19/Parp3/Pias4/Pml/Prkcd/Prkd2/Ptk2b/Rtel1/Slx4/Smchd1/Spidr/Stat6/Timeless/Tmem161a/Wiz/Wrap53/Wt1/Xrcc1,29
2576,c,c,GO:0046890,regulation of lipid biosynthetic process,22/868,222/28891,1.09070626841539e-06,0.000608943725324694,0.000459261201748641,Abcd1/Akr1cl/Atg7/Bmp5/Clcn2/Dgkq/Hsd17b13/Mid1ip1/Mlxipl/Nr0b1/Ormdl3/Pdk4/Pla2g6/Por/Ppara/Prkcd/Rptor/Scap/Scarb1/Sik2/Sphk2/Srebf1,22
2577,c,c,GO:0050767,regulation of neurogenesis,36/868,494/28891,1.14090344242927e-06,0.000608943725324694,0.000459261201748641,Arhgef2/Atf5/Bmp7/Cdon/Clcn2/Crabp2/Cx3cl1/Dbn1/Dct/Dixdc1/Golga2/Gorasp1/Hey1/Il6st/Kctd11/Kdm4a/Lef1/Metrn/Mycn/Myo5b/Neurl1a/Plxna3/Plxnb2/Prpf19/Rassf10/Rela/Sema3b/Sema3g/Sema5a/Smo/Sox8/Tbc1d24/Tiam1/Tiam2/Trim32/Wnt5a,36
2580,c,c,GO:0010639,negative regulation of organelle organization,30/868,387/28891,2.57454795602298e-06,0.00107380104332458,0.000809853418447227,Arap1/Arhgef18/Arhgef2/Bak1/Bmp7/Capn1/Clip3/Ctc1/Dbn1/Dysf/Eml2/F11r/Kank2/Kat2a/Limk2/Mid1ip1/Myadm/Nat10/Pml/Prkcd/Rtel1/Slx4/Specc1l/Src/Tbc1d4/Trim9/Trip13/Tubb4a/Vat1/Xrcc1,30
2582,c,c,GO:0060562,epithelial tube morphogenesis,30/868,395/28891,3.8820156092167e-06,0.00127105668560997,0.000958622277637598,Adm/Bcl2/Bmp5/Bmp7/Casp3/Ccdc40/Epha2/Esrp2/Hey1/Hhip/Ift172/Kat2a/Lef1/Mycn/Pax2/Pax8/Plxnb2/Pml/Ptk7/Sec24b/Sema5a/Smo/Sox8/Specc1l/Src/Sufu/Tctn1/Timeless/Wnt5a/Wt1,30
2584,c,c,GO:0062197,cellular response to chemical stress,26/868,316/28891,4.06872923932724e-06,0.00127105668560997,0.000958622277637598,Abcd1/Atg7/Capn1/Casp3/Dysf/Foxo3/G6pdx/Lrrc8c/Mapk7/Ngfr/Pax2/Pex14/Pml/Prkcd/Prr5l/Rela/Rptor/Sesn2/Slc7a11/Src/Stat6/Tbc1d24/Tmem161a/Trpv4/Wnk3/Zfp277,26
